ID,Name,Categories,ReviewsNum,Rating,Zip,lat,long,Address
A-_GjL5P2ry5OD6WgjhDPA,Captain Fatty's Brewery,Breweries,102,4.5,93117,34.439349,-119.851617,"6489 Calle Real Ste D Goleta, CA 93117"
AFZTm786brtTbEc5yYBgfA,Reyes Market,Mexican,102,4,93013,34.40059,-119.52085,"4795 Carpinteria Ave Carpinteria, CA 93013"
uEv1I-0r82Krj4eEysjC4A,Red Kettle Coffee,Coffee & Tea,102,4.5,93067,34.42156104,-119.6012064,"2275 Ortega Hill Rd Ste A Summerland, CA 93067"
RiOcLw__HPf_rTOTpYKnHQ,Meet Up Restaurant,Chinese,102,4,93105,34.42661,-119.73444,"2251 Las Positas Rd Santa Barbara, CA 93105"
ydi3jfS0NMcwGkWj8uHUEQ,Thai Cuisine,Thai,102,4,93436,34.6523442,-120.4589751,"920 N I St Lompoc, CA 93436"
L7-PPe0fj-6U7qq31vjWnQ,Rincon Beach Bar,"Cocktail Bars, Tapas/Small Plates, Beer Bar",101,4.5,93013,34.4064015,-119.5477233,"3805 Santa Claus Ln Carpinteria, CA 93013"
3VrqxApK-iwfRohlAuIt0g,Cajun Kitchen Cafe,"Breakfast & Brunch, Cajun/Creole",101,4,93117,34.44113647,-119.8316262,"6025 Calle Real Goleta, CA 93117"
gkF1eAexXRPAdNt1a4WKfg,La Unica,Mexican,101,3.5,93454,34.9141562,-120.4350913,"2530 S Broadway G Santa Maria, CA 93454"
Kj0vRnzNU8w9Qfdy4dBw9w,California Roll & Sushi,"Sushi Bars, Japanese",97,3.5,93454,34.95277,-120.43068,"416 E Main St Santa Maria, CA 93454"
HkxgA0UKcYOiZmsPKYEYGA,The Bread Shop,"Bakeries, Bagels, Sandwiches",96,4.5,93463,34.59535,-120.14221,"473 Atterdag Rd Solvang, CA 93463"
tNOq4tzpFVa_hqrq_Fo_og,Panda Express,"Chinese, Fast Food",96,2,93436,34.6614635,-120.4580455,"1405 N H St Lompoc, CA 93436"
NrBDJ_MgsFw9cbXMgg1j1Q,Jersey Mike's Subs,"Sandwiches, Fast Food, Delis",96,3,93455,34.917109,-120.420658,"2358 S Bradley Rd Crossroads At Santa Maria Shopping Ctr Santa Maria, CA 93455"
NCMTfUJYTasYZ64UuGC-rg,Pizza Online Company,"Pizza, Bubble Tea, Sandwiches",95,4.5,93117,34.44167781,-119.8252902,"5756 Calle Real Goleta, CA 93117"
U-s64GsgWi7cv-KTPd95eg,Blaze Pizza,Pizza,95,3.5,93454,34.9238563,-120.4236579,"715 E Bettaravia Rd Santa Maria, CA 93454"
0mUVD5sDXZjd66XwATN8XA,Phresh Teas,"Bubble Tea, Coffee & Tea, Taiwanese",95,4,93117,34.43563987,-119.8203959,"5599 Hollister Ave Unit B & C Goleta, CA 93117"
YmP5tKkFIE232jvmgFq0CA,Boba House,"Juice Bars & Smoothies, Chinese",95,4,93458,34.92253288,-120.4377779,"2047 S Broadway Ste B Santa Maria, CA 93458"
#NAME?,Deja Vu Cafe IV,"Burgers, Fast Food",95,2.5,93117,34.41168594,-119.8567505,"966 Embarcadero Del Mar Goleta, CA 93117"
3jfjsL2dyrIXowjnjaNCvQ,California Sushi & Teriyaki,"Sushi Bars, Japanese",95,3,93444,35.03579,-120.48523,"539 W Tefft St Nipomo, CA 93444"
4h4Uskb7B8OTI7oDR7wImQ,Mesa Burger - Goleta,"Burgers, American (Traditional)",94,4,93117,34.429448,-119.871991,"7010 Market Pl Dr Goleta, CA 93117"
QqCHyR9Qu-589NjwFWhwVA,Hamasato Japanese Restaurants,"Japanese, Sushi Bars",94,4,93454,34.92046879,-120.4345408,"230 E Betteravia Rd Ste V Santa Maria, CA 93454"
_v3DcLatG70adfYzWTd-CQ,Pacific Health Foods,"Health Markets, Juice Bars & Smoothies",94,4.5,93013,34.398436,-119.5187939,"944 Linden Ave Carpinteria, CA 93013"
2hXks7lgLOJVrj6wf7QjdA,The Baker's Table,"Bakeries, Sandwiches, Coffee & Tea",93,4.5,93460,34.61169,-120.08101,"3563 Numancia St Ste 104 Santa Ynez, CA 93460"
T9I4G6Or3sAbyYmB7c23hw,Tino's Italian Grocery,"Sandwiches, Delis, International Grocery",93,4.5,93101,34.4191188,-119.7045917,"210 W Carrillo St Santa Barbara, CA 93101"
sL03iMewZicrW9U8-4bnhQ,The Boys Restaurant,"American (Traditional), Breakfast & Brunch",92,3.5,93454,34.95369339,-120.4250946,"117 N College Dr Santa Maria, CA 93454"
cq6MV6Lu4oZMT7nu8Unyiw,QQ Aloha BBQ,"Asian Fusion, Barbeque, Hawaiian",92,4,93436,34.6609612,-120.4623923,"515 W Central Ave Unit B Lompoc, CA 93436"
PnT9JSoMirpKzY6TnG1HhQ,Three Pickles,"Sandwiches, Delis",92,4,93117,34.43317792,-119.8295673,"420 S Fairview Ave Goleta, CA 93117"
YVf92XDICltnk6iq0H3rsg,Jimmys' Bravo Pizza,Pizza,91,4.5,93454,34.92066,-120.43352,"230 Betteravia Rd Ste D Santa Maria, CA 93454"
ogQxnbmZuwc4iLFXBFzo3w,El Palenque Mexican Restaurant,Mexican,91,3.5,93458,34.94535,-120.43643,"715 S Broadway Santa Maria, CA 93458"
K2syIH_A3ghyRayErrhvPQ,Adelina's Bistro,"American (New), Bars, Pizza",91,3.5,93444,35.03134,-120.553749,"1645 Trilogy Pkwy Nipomo, CA 93444"
Q3loJwBvog0ItU3-vhMmEA,Ramen Kotori,Ramen,91,4,93463,34.59529,-120.141454,"1618 Copenhagen Dr Solvang, CA 93463"
vNRTLUP22o1X3sMURoiB9A,Taqueria Rincon Alteno,Mexican,90,3.5,93013,34.40519,-119.52958,"4414 Via Real Carpinteria, CA 93013"
04Ss49U_QKYLotcJMAH8cA,Ike’s Love & Sandwiches,Sandwiches,90,4,93101,34.43074142,-119.7142658,"1936 State St Santa Barbara, CA 93101"
pe_wTJH_18bOcsUOudeQXw,High Roller Tiki Lounge,"Tiki Bars, Wine Bars, Cocktail Bars",89,4,93463,34.5941,-120.1392,"433 Alisal Rd Solvang, CA 93463"
wIjqqNkY4JKJxlc3FNnB7w,Banh Mi Paris Sandwiches,Sandwiches,89,4.5,93003,34.26234,-119.212757,"1413 S Victoria Ave Ste E Ventura, CA 93003"
JWgSNSvG8t3I0bBuMcQaKg,Lompoc Restaurant,"Diners, Breakfast & Brunch, American (Traditional)",88,2.5,93436,34.6526,-120.45812,"925 N H St Lompoc, CA 93436"
F1X183ekVaVbjKCu8z2F5w,Tom's Take Out,American (Traditional),88,4.5,93458,34.95287836,-120.4460018,"826 W Main St Santa Maria, CA 93458"
xwSWtJcQkzTF6HNm_IMgcg,Rusty's Pizza Parlor,"Pizza, Chicken Wings, Sandwiches",87,2.5,93117,34.4287857,-119.8695051,"270 Storke Rd Goleta, CA 93117"
A2slwG21Uulatt357w58PA,Mojo Asian Fusion Café,"Asian Fusion, Comfort Food, Bubble Tea",87,4,93117,34.411968,-119.854799,"6530 Seville Rd Ste 103 Isla Vista, CA 93117"
zrXuxTLzXya3k5gWzzhUIA,The Habit Burger Grill,"Burgers, Sandwiches",86,4,93436,34.6621433,-120.4582674,"1413 N H St Lompoc, CA 93436"
VFxVEcF_oOMJ3L_lC4--Yw,Burrito Loco,Mexican,86,3.5,93427,34.60993195,-120.1898346,"175 McMurray Rd Buellton, CA 93427"
cOoTIQ0RcudE1R5aRVZzdw,The Garden Market,"Beer, Wine & Spirits, American (New)",85,3.5,93013,34.4064277,-119.5472823,"3811 Santa Claus Ln Carpinteria, CA 93013"
vyyr3G874jpRYSQo2KPZow,Cristino's Bakery,"Bakeries, Coffee & Tea, Sandwiches",85,5,93117,34.432215,-119.8481,"170 Aero Camino Goleta, CA 93117"
ruuO_UIRNKOXrR0v7-HaEg,Tacos El Tizon,Mexican,85,4,93436,34.6569302,-120.458691,"1145 North H St Ste C Lompoc, CA 93436"
Ng4PxR9WVdbnDGC50PbzwQ,Jersey Mike's Subs,"Delis, Fast Food, Sandwiches",85,3,93117,34.429515,-119.872526,"7034 Market Place Dr Goleta, CA 93117"
euu9pJ5H0-DZnn_LZCtNCQ,Pattibakes,"Bakeries, Coffee & Tea, Sandwiches",84,4.5,93427,34.60981,-120.18719,"240 E Hwy 246 Buellton, CA 93427"
IDyJPdJ-zTXJ_FSSOMOgbg,Taco's To Go,Mexican,84,4,93013,34.3974025,-119.5200039,"794 Linden Ave Carpinteria, CA 93013"
42_NbrlfMqleTHkiHsu4bQ,Jovi's Delights,"Bakeries, Custom Cakes",84,4,93454,34.95356,-120.42953,"507 E Main St Santa Maria, CA 93454"
P7wlJsjEV6lekxcm6Gmifg,Cowgirl Cafe,"Bakeries, Cafes",84,3.5,93444,35.02195388,-120.4885606,"501 Orchard Rd Nipomo, CA 93444"
v36FEcxreuPIzGk8YG_bcQ,Taco Roco,Mexican,83,3.5,93427,34.612902,-120.194376,"245 Avenue Of The Flags Buellton, CA 93427"
k_1SoLVte48bebMfdprI0w,Budget Cafe,Cafes,82,3,93436,34.638509,-120.4479687,"832 E Ocean Ave Lompoc, CA 93436"
28B95imBtv_vF5s7ZGwCdA,Chumash Cafe,American (Traditional),82,3.5,93460,34.6099334,-120.0865621,"3400 East Hwy 246 Santa Ynez, CA 93460"
S4ujTsHtCOsHKrKkcjY30Q,Coast & Olive,"American (New), Italian, French",80,4.5,93108,34.4214049,-119.6406658,"1295 Coast Village Rd Montecito, CA 93108"
qNXAR7i6Tb3m0J0UBurj6g,The Food Liaison,"Cafes, Caterers, Cooking Schools",80,4.5,93013,34.39592476,-119.5137759,"1033 Casitas Pass Rd Carpinteria, CA 93013"
uHp2s-2P3xJm6uSSIz2Aqw,El Palmar,Mexican,79,4,93436,34.6387694,-120.4493073,"722 E Ocean Ave Lompoc, CA 93436"
yzJQJNDb173Y_wdPCLj5qg,Apiary,"Breweries, Cideries, Kombucha",78,5,93013,34.4039083,-119.5341323,"4191 Carpinteria Ave Carpinteria, CA 93013"
1QM2-brFRRyYGwXiKS7gYg,Old Town Kitchen & Bar,"Wine Bars, Beer Bar, Diners",78,4.5,93436,34.639234,-120.454335,"319 E Ocean Ave Lompoc, CA 93436"
1l4-uhraQzNiRjppKyMUUQ,Jeannine's American Bakery Restaurant,"Coffee & Tea, American (Traditional)",78,4.5,93117,34.431189,-119.8740625,"7060 Hollister Ave Ste 105 Goleta, CA 93117"
Ifw5wqcChnL4zBigtR7NKA,El Sitio,Mexican,78,3.5,93117,34.43728256,-119.8304291,"102 S Fairview Ave Goleta, CA 93117"
BttSAciQNIQhgJCv3-FYpw,Danny's Deli Bait & Tackle,"Delis, Car Wash, Hunting & Fishing Supplies",78,4,93013,34.4,-119.51923,"4890 Carpinteria Ave Carpinteria, CA 93013"
d-5kMts7CzenaPgDzesQDg,Domino's Pizza,"Pizza, Chicken Wings, Sandwiches",77,2.5,93117,34.41199493,-119.8574524,"955 Embarcadero Del Mar Goleta, CA 93117"
Bu-Emiz-EmDbLdByE8tF9A,China One Restaurant,Chinese,77,3.5,93455,34.863981,-120.416349,"1140 E Clark Ave Santa Maria, CA 93455"
KNq8-cDxJ0uFR7RCiDy6zw,King Falafel,"Sandwiches, Falafel, Burgers",77,3,93454,34.96304,-120.43535,"1024 N Broadway Santa Maria, CA 93454"
#NAME?,Sam's To Go,"Sandwiches, American (New)",77,4.5,93109,34.400863,-119.722647,"315 Meigs Rd Ste I Santa Barbara, CA 93109"
39NP9NgJu6yqToK4RoP6Cg,V Star Buffet,"Buffets, Chinese",76,2,93454,34.9341142,-120.4361277,"1451 S Bwy Santa Maria, CA 93454"
NlDVG5m6jlZPfE3aDigejw,Taqueria La Coqueta,"Mexican, Fast Food, Seafood",76,3.5,93454,34.93105698,-120.4346237,"1610 S McClelland St Santa Maria, CA 93454"
EkITT3f_TGOkycvnZuOTEg,Ming Dynasty,"Chinese, Buffets, Seafood",74,3.5,93454,34.92303,-120.43732,"2011 S Broadway Ste E Santa Maria, CA 93454"
LEtEjOpRLgVKtP6G4Cg1MA,Taco Ranchero,"Mexican, Salad, Soup",74,4,93458,34.9457141,-120.4357323,"108 E Jones St Santa Maria, CA 93458"
R5Pk8v-_7ZT8ST0hVfKnrA,El Pueblito Restaurant,Mexican,73,3.5,93458,34.94725,-120.45426,"603 S Blosser Rd Santa Maria, CA 93458"
wA_MHTxqETrdrYFus0p34g,Domino's Pizza,"Pizza, Chicken Wings, Sandwiches",72,1.5,93436,34.64933,-120.45707,"700C N H St Lompoc, CA 93436"
unxQwQBK7T8-RWSjX08e-g,River Grill At the Alisal,American (New),72,4,93463,34.58649,-120.136733,"150 Alisal Rd Solvang, CA 93463"
Fy6YLscg7V9DcuWH0Gqusg,El Herradero,Mexican,72,4,93458,34.95522358,-120.4533584,"214 N Blosser Rd Santa Maria, CA 93458"
lOnwujCkrpOEVGRCgNW0rg,Baan Thai,Thai,71,4.5,93455,34.9137517,-120.4357251,"2530 H S Broadway Santa Maria, CA 93455"
bVaRZDHkWdsHuARGxxpREw,Sushi Bar 29,"Japanese, Sushi Bars, Noodles",71,5,93101,34.422269,-119.705324,"1134 Chapala St Santa Barbara, CA 93101"
yM7eA2uuH3Ch7OYVj3PKSw,Wabi Sabi,Sushi Bars,70,4.5,93101,34.42369048,-119.7072449,"38 W Victoria St Ste 119 Santa Barbara, CA 93101"
oJwMmSZKJOnMboZ_z67MZw,Revolver,Pizza,69,4.5,93101,34.41838,-119.716059,"1429 San Andres St Santa Barbara, CA 93101"
IE_XKjIezzCQCQtPGAuNxQ,Ricky's House of Pizza,"Pizza, Italian",69,3.5,93455,34.865911,-120.419383,"4869 S Bradley Rd Ste 106 Santa Maria, CA 93455"
UmlV5LeQF9yEvJhm1h16wQ,The 'A' Street Cafe,"Cafes, Breakfast & Brunch, Sandwiches",69,4.5,93455,34.91543,-120.46511,"2445 A St Santa Maria, CA 93455"
vdJ0ETPWjLyBHyoxqU4HbQ,Yummy Donut & Deli,"Donuts, Sandwiches, Delis",69,4.5,93454,34.931263,-120.437223,"1609 South Broadway Santa Maria, CA 93454"
OHpzHDKPjIOy8s4QTxAYFw,Bill's Take Out,"Burgers, Fast Food",69,4.5,93454,34.95830917,-120.4361725,"523 N Broadway Santa Maria, CA 93454"
q36uZc2hQml10YGHazJaoQ,Secret Bao,Asian Fusion,69,4.5,93101,34.42447694,-119.7035096,"1201 Anacapa St Santa Barbara, CA 93101"
HuYJ8MKQjCoWepvzIqSz0Q,AJ's Chinese Express,Chinese,68,3.5,93023,34.42836765,-119.2884927,"11566 N Ventura Ave Ojai, CA 93023"
uG6Batxb1fIlNx9ubC5ZJg,Jim's Burgers,"Burgers, Sandwiches, Cheesesteaks",68,4,93454,34.94469,-120.43621,"729 S Broadway Santa Maria, CA 93454"
2MWEEuY3dtD2DNP99sNe_A,Elubia's Kitchen,"Latin American, Gluten-Free, Mexican",68,4.5,93117,34.4347064,-119.8257806,"325 Rutherford St Ste D Goleta, CA 93117"
sk0IM8koYo1o9-k_rpkmxQ,Taqueria Santa Barbara,"Tacos, Beer Bar",68,4.5,93101,34.423414,-119.705272,"1213 State St Ste A Santa Barbara, CA 93101"
K_mXsKAMcaRTbWGsog-p_Q,IHOP,"American (Traditional), Breakfast & Brunch, Burgers",68,3,93454,34.95167,-120.41615,"202 Nicholson Ave SANTA MARIA, CA 93454"
GfbfjGcZ7dCAXvq_7KAJBQ,Giavanni's Pizza,"Pizza, Italian, Sandwiches",67,3,93455,34.86355972,-120.4181976,"1108 E Clark Ave Ste 130 Santa Maria, CA 93455"
HlPFb0qeHGaipGJCJ_ZumQ,Coffee Cabin,Coffee & Tea,67,4.5,93427,34.6103504,-120.1858675,"264 East Hwy 246 Buellton, CA 93427"
aOLFlIQibMg_lT2X4qKM2g,Dean: A Coffee Shop,"Coffee & Tea, Coffee Roasteries",67,4.5,93117,34.4345875,-119.8356438,"6100 Hollister Ave Unit 1 Goleta, CA 93117"
bMAvYP8VHJS8QuhyvIt34w,Burrito Loco Restaurant,Mexican,67,3,93436,34.66169357,-120.4562607,"1412 N H St Lompoc, CA 93436"
qyLw23TAfWNJMSuIJBpc8A,Costco Food Court,"Food Court, Hot Dogs, Pizza",66,4,93117,34.42779,-119.874784,"7095 Market Pl Dr Goleta, CA 93117"
Ak_vHsHsYRP928VHVRL_tQ,Panda Express,"Chinese, Fast Food",66,2.5,93117,34.441624,-119.832865,"131 N Fairview Ave Goleta, CA 93117"
kwqXOtLCbNjgvwuMj4H1AQ,Montecito Gourmet by Village Cheese & Wine,"Cheese Shops, Delis, Wine Bars",66,4.5,93108,34.43659973,-119.6330719,"1485 E Valley Rd Ste 14 Santa Barbara, CA 93108"
BEzvmorW8ILha6tcSxBBwA,Valentino's Take N Bake Pizza,"Pizza, Sandwiches, Salad",65,4.5,93110,34.4399797,-119.7703876,"4421 Hollister Ave Santa Barbara, CA 93110"
guE1cwuWsSePeZF8rbIzkg,The Century Room,"Breakfast & Brunch, American (New)",64,3.5,93454,34.9438,-120.43674,"801 S Broadway Santa Maria, CA 93454"
iT78kOB6Ja3BJQdYipPa5g,Los Arroyos Mexican Restaurant & Take Out,"Mexican, Breakfast & Brunch",64,3.5,93117,34.441445,-119.8251323,"5764 Calle Real Goleta, CA 93117"
p2rxa03Onz7Pokw14jSqLA,Sear Steakhouse,"Steakhouses, Cocktail Bars, Wine Bars",64,5,93463,34.59549,-120.14365,"478 4th Pl Solvang, CA 93463"
I7tLQ1YEJjcN16josIx6Dw,Panino,"Sandwiches, Salad, Soup",64,3.5,93117,34.4413106,-119.8227389,"5666 Calle Real Goleta, CA 93117"
_nSL2u-ZzX6kkAF2D2EZgQ,Roof Top Bistro & Bar,"Bars, American (New), Burgers",64,4,93117,34.43079,-119.86881,"6878 Hollister Ave Goleta, CA 93117"
9xWbV0SFbcZs6s-txBe4oQ,Rice Bowl,Chinese,63,3,93436,34.6393,-120.45874,"117 W Ocean Ave Lompoc, CA 93436"
LUsWR1wWmC1ij_EfPLLNfg,El Taco De Mexico,Mexican,63,4,93454,34.9457793,-120.4361292,"701 S Broadway Santa Maria, CA 93454"
vXqBNj3KAR3HP0SiCG5INw,Deckers,Burgers,61,3.5,93454,34.951964,-120.432851,"381 Town Ctr E Santa Maria, CA 93454"
bEJE5SVa4ijMXJZhylP0xg,The Habit Burger Gril,Burgers,60,3.5,93454,34.923992,-120.420434,"985 E Betteravia Rd Santa Maria, CA 93454"
WUGRmrfSzQCyeG6mYAM-vw,Yona Redz,"Tacos, Latin American",60,4.5,93101,34.41761581,-119.6963457,"532 State St Santa Barbara, CA 93101"
SN3JPEa4k605bnZJKiXCHA,Vaqueras,"Mexican, Food Trucks",60,4,93454,34.96251,-120.43471,"117 E Mcelhany Ave Santa Maria, CA 93454"
x1YPj22nR3b0S_fDVWTGZw,Vons Chicken,"Korean, Soul Food, Chicken Wings",60,4,93117,34.412064,-119.85749,"955 Embarcadero Del Mar Unit F Isla Vista, CA 93117"
OPh9ol-cDqR2JL7SHdAWSQ,Seaward Sushi,"Sushi Bars, Japanese, Seafood",60,5,93003,34.276142,-119.2652506,"34 S Seaward Ave Ventura, CA 93003"
kdowTW3-5Qcr8je9LgItKQ,Little Dom's Seafood,"Pizza, Italian, Seafood",59,4,93013,34.3967075,-119.5206537,"686 Linden Ave Carpinteria, CA 93013"
97yhtSum4YfWslnBPOhQGw,The Habit Burger Grill,"Burgers, Sandwiches",58,3.5,93427,34.6115448,-120.1882678,"205 E Hwy 246 Ste 101 Buellton, CA 93427"
4IqrY1mXK65HgrrgkpE-cw,Sushi | Bar Montecito,Sushi Bars,57,5,93108,34.42116,-119.6405,"1295 Coast Village Rd Montecito, CA 93108"
IVqwmpSuJTvheSYHJuXKsg,La Vera Pizzeria,Pizza,55,4,93454,34.95083638,-120.4370333,"239 Town Ctr W Santa Maria, CA 93454"
EUzWWnvcx1pkkWxk2XV6QA,The Habit,Burgers,55,4,93117,34.41325577,-119.8551922,"888 Embarcadero Del Norte Isla Vista, CA 93117"
Pf_7rI6TnV8M_btOBBLg5w,El Sitio,Mexican,55,4,93117,34.4328449,-119.8842221,"7398 Calle Real Goleta, CA 93117"
Uw5jLPqQkeQYakFgDPnmkQ,Tacos y Mariscos La Michoacana,Mexican,55,3.5,93436,34.653965,-120.4490049,"1009 N A St Lompoc, CA 93436"
amsYY0gvDCjEi2jo7DxS2A,Mountain Mike's Pizza,Pizza,54,3.5,93454,34.9712524,-120.4381768,"1729 North Broadway Santa Maria, CA 93454"
OfjdEU1gNQXPLYoQiKQ7NA,Domino's Pizza,"Pizza, Chicken Wings, Sandwiches",54,3,93463,34.59631,-120.1396,"1655 Mission Dr Solvang, CA 93463"
MdJReig5L2OOptbuTi2q-Q,Loring Wine Company,Wineries,53,4.5,93427,34.6145814,-120.1996537,"201 Industrial Way Ste B Buellton, CA 93427"
ClELqxU6BFJLDyrwd6nFXw,BBQ In The Stix,"Food Trucks, Barbeque",53,5,93454,34.9548111,-120.4286575,"Santa Maria, CA 93454"
lnGHZ_pEJNGT9pcGQ467Ew,Treehouse Restaurant,American (Traditional),52,3,93105,34.4406149,-119.7493414,"3860 State St Santa Barbara, CA 93105"
fiQxkb1pfPpvrr0oYYYBcA,The Daisy Restaurant,"Farmers Market, American (New)",52,4.5,93101,34.42362,-119.70549,"1221 State St Santa Barbara, CA 93101"
9BlyTREinYsizccMXa2HTg,Sideways Lounge,"Cocktail Bars, Lounges, American (New)",51,3.5,93427,34.61136,-120.191525,"114 E Hwy 246 Buellton, CA 93427"
_VLLp8Dbv5ci1MkrGP0nUA,Pizza Shack,Pizza,51,4,93460,34.61177,-120.0828,"3521 Numancia St Santa Ynez, CA 93460"
Pdh2z2kuS22-YN6Pz6g4MA,Cafe San Martin,Mexican,50,2.5,93436,34.63958,-120.44862,"112 N A St Lompoc, CA 93436"
KeG5eEzzs22Znn2yU84grg,Deli Delicias & Fresh,"Mexican, Delis",50,5,93458,34.9529257,-120.4387651,"110 S Pine St Ste 105 Santa Maria, CA 93458"
l4smnqdIXkIsClRIziiw2A,Mariscos La Rancherita,"Seafood, Tacos",49,4,93427,34.614492,-120.193455,"375 Ave of the flags Buellton, CA 93427"
l7NDxnGzb6z2_H08rtfS0w,La Hacienda Mexican Restaurant,Mexican,49,4,93117,34.43505855,-119.8264455,"298 Pine Ave Goleta, CA 93117"
VlmgTNDFBEYzSFUfTesdsw,brewLAB,Breweries,48,4.5,93013,34.4039078,-119.5341339,"4191 Carpinteria Ave Ste 8 Carpinteria, CA 93013"
nxP-oAya5y_-VaioBq6TEA,Panda Express,"Chinese, Fast Food",48,2.5,93427,34.6114401,-120.188029,"211 E Hwy 246 Ste 101 Buellton, CA 93427"
bNQfMOJaZr9QKlSp2ivrTg,Taco Roco,Mexican,48,3,93463,34.60000507,-120.1274422,"606 Alamo Pintado Rd Solvang, CA 93463"
weq0W9VlUjbxCuO0VnCbyg,Buscador Wine,Wine Tasting Room,47,5,93427,34.612763,-120.199718,"140 Industrial Way Unit D Buellton, CA 93427"
d0ybsdCs9S9DTDTxuwLbKg,La Tapatia,Mexican,47,3,93117,34.4358991,-119.8254527,"5764 Hollister Ave Goleta, CA 93117"
np9B5TVIemPjFXUU1e9NfA,TEAklish Boba & Cafe,"Coffee & Tea, Bubble Tea",47,4.5,93436,34.6609621,-120.4624245,"517 W Central Ave Lompoc, CA 93436"
uXCByWJEmLdKyAc2iqgGeg,Mariscos Ensenada,"Seafood, Mexican",46,3.5,93458,34.95401041,-120.4530209,"1127 W Main St Ste C Santa Maria, CA 93458"
6W7wLXRKiSUc85klOLWnhA,Great Scott's Pizza,Pizza,45,3,93454,34.936394,-120.437455,"1437 S Broadway Santa Maria, CA 93454"
F7m_JgpuW9LEOBLyWvR_QA,Pizza Hut,"Pizza, Italian, Chicken Wings",45,2,93454,34.953485,-120.425153,"743 E Main St Santa Maria, CA 93454"
#NAME?,Tyler's Donuts,"Donuts, Coffee & Tea",45,4,93013,34.3946609,-119.5129325,"1002 Casitas Pass Rd Carpinteria, CA 93013"
mNmUN0HghVFeAYTJ5GwxoA,IHOP,"Breakfast & Brunch, American (Traditional), Burgers",45,2.5,93013,34.39606,-119.51262,"1114 Casitas Pass Rd Carpinteria, CA 93013"
jaFJTPJy2XhIVOAzBQ_Oqg,Live to Eat,Asian Fusion,45,4,93023,34.4487017,-119.2373997,"842 E Ojai Ave Ojai, CA 93023"
xbCYR6oxpQILs7t-dkouyw,The Tavern at Zaca Creek,"Steakhouses, Cocktail Bars, American (New)",45,4,93427,34.63608,-120.1871,"1297 Jonata Park Rd Buellton, CA 93427"
tjIIpbimdbi9Lrb-DoIzKg,Kaiju,"Japanese, Bubble Tea, Asian Fusion",45,4,93117,34.41291,-119.857334,"901 Embarcadero Del Mar Isla Vista, CA 93117"
hfN0fllM3m2jykAgToRTlQ,Mezza Thyme,Mediterranean,45,5,93101,34.41819,-119.69596,"20 E Cota St Santa Barbara, CA 93101"
HmgcTcpAF6ShY3QWxpylLg,Blaze Pizza,"Pizza, Salad, Fast Food",44,3.5,93436,34.66158,-120.4582,"1405 N H St Lompoc, CA 93436"
Fvq8955s-3Ck8YscpuLR3w,Pearl East Chinese Restaurant,Chinese,44,3.5,93458,34.93231,-120.43767,"1559 Stowell Ctr Plz Santa Maria, CA 93458"
tA1IXs5GeNAqnJgaD4ajZA,Rusty's Pizza Parlor,"Pizza, Salad, Chicken Wings",43,3,93117,34.44193,-119.82864,"5934 Calle Real Goleta, CA 93117"
No8sr3es9wQ5ZGsxu_WN6g,Bob's Well Bread Bakery,"Bakeries, Cafes, Sandwiches",43,4,93463,34.63611,-120.11489,"2449 Baseline Ave Solvang, CA 93463"
ebJav941naDgngDP2EIRHw,Panda Express,"Chinese, Fast Food",42,2.5,93101,34.439041,-119.749199,"3849 State St Space I-58 Spc I-58 Santa Barbara, CA 93101"
tRqjW7Zpw-XsFwber56yoA,China Wok,Chinese,42,2.5,93454,34.96339417,-120.4360428,"1103 N Broadway Santa Maria, CA 93454"
7hVaLbVyRarwIbGrzsYm9Q,Angeles de Puebla,Mexican,42,4,93454,34.91947872,-120.4364499,"2255 S Broadway Ste 11 Santa Maria, CA 93454"
YU4doiM7XOzKU74_D9B2-A,Hangar 7,"Pizza, Wine Bars",41,4.5,93436,34.63909695,-120.4582631,"107 W Ocean Ave Lompoc, CA 93436"
frXW4s_LowJc_rhlP2BVhA,Coffee Time,"Coffee & Tea, Juice Bars & Smoothies",41,4.5,93436,34.64575958,-120.4573975,"508 North H St Lompoc, CA 93436"
qR9uti7uyB_bkpVM_EjQGQ,La Pasadita Oaxaqueña,Mexican,41,4.5,93434,34.968252,-120.574104,"797 Guadalupe St Guadalupe, CA 93434"
qZpvAB0CL3n3r9JYJnyBgg,Z's - Taphouse & Grill,"Sports Bars, Pizza, American (Traditional)",40,3.5,93117,34.44082,-119.82867,"5925 Calle Real Goleta, CA 93117"
AXC__4yZrn-N3BT7-2bV_Q,Biergarten,"Beer Gardens, Hot Dogs, Pizza",40,4.5,93101,34.41339,-119.68894,"11 Anacapa St Santa Barbara, CA 93101"
E9FE_Jv4gStRbIndu1CVcQ,Stefono’s Sapori D’ Italia,"Food Trucks, Hot Dogs, Sandwiches",40,5,93455,34.917927,-120.437743,"2340 Professional Pkwy Ste 160 Santa Maria, CA 93455"
CqwXI1ZHrR9puWtHwk0cIQ,Santa Ynez Burrito,Mexican,40,4,93460,34.611771,-120.082222,"1051 Edison St Santa Ynez, CA 93460"
mgdaIx8KUGXkhhXO2iFG6A,Standing Sun Wines,Wineries,39,4.5,93427,34.61518849,-120.1903385,"92 2nd St Unit D Buellton, CA 93427"
Sa1G0j7YGs0mSa-mU4tvgg,Carl's Jr,"Fast Food, Burgers",39,2.5,93013,34.40249707,-119.5248461,"4610 Carpinteria Ave Carpinteria, CA 93013"
